date,day_of_week,hour,interval,channel,skill_group,calls_received,avg_handle_time,agents_available,holiday,sla_achieved
2026-01-02,Friday,4,04:00-05:00,Voice,Sales,8,343,1,0,91.46
2026-01-02,Friday,4,04:00-05:00,Voice,General,2,302,1,0,89.18
2026-01-02,Friday,4,04:00-05:00,Chat,Billing,6,453,1,0,87.04
2026-01-02,Friday,4,04:00-05:00,Chat,Technical,7,504,1,0,94.35
2026-01-02,Friday,4,04:00-05:00,Chat,Sales,8,418,1,0,90.43
2026-01-02,Friday,4,04:00-05:00,Chat,General,2,456,1,0,92.05
2026-01-02,Friday,4,04:00-05:00,Email,Billing,2,649,1,0,90.03
2026-01-02,Friday,4,04:00-05:00,Email,Technical,6,581,1,0,94.27
2026-01-02,Friday,4,04:00-05:00,Email,Sales,3,694,1,0,93.57
2026-01-02,Friday,4,04:00-05:00,Email,General,5,551,1,0,91.15
2026-01-02,Friday,5,05:00-06:00,Voice,Billing,5,283,1,0,90.48
2026-01-02,Friday,5,05:00-06:00,Voice,Technical,12,295,2,0,94.43
2026-01-02,Friday,5,05:00-06:00,Voice,Sales,8,301,1,0,94.22
2026-01-02,Friday,5,05:00-06:00,Voice,General,1,284,1,0,89.02
2026-01-02,Friday,5,05:00-06:00,Chat,Billing,4,474,1,0,98.05
2026-01-02,Friday,5,05:00-06:00,Chat,Technical,6,459,1,0,93.78
2026-01-02,Friday,5,05:00-06:00,Chat,Sales,2,494,1,0,85.52
2026-01-02,Friday,5,05:00-06:00,Chat,General,1,461,1,0,87.95
2026-01-02,Friday,5,05:00-06:00,Email,Billing,2,610,1,0,91.33
2026-01-02,Friday,5,05:00-06:00,Email,Technical,2,689,1,0,89.61
2026-01-02,Friday,5,05:00-06:00,Email,Sales,3,632,1,0,91.38
2026-01-02,Friday,5,05:00-06:00,Email,General,1,560,1,0,89.02
2026-01-02,Friday,6,06:00-07:00,Voice,Billing,7,292,1,0,94.96
2026-01-02,Friday,6,06:00-07:00,Voice,Technical,12,297,1,0,98.27
2026-01-02,Friday,6,06:00-07:00,Voice,Sales,7,294,2,0,85.36
2026-01-02,Friday,6,06:00-07:00,Voice,General,1,346,1,0,91.2
2026-01-02,Friday,6,06:00-07:00,Chat,Billing,5,378,1,0,98.07
2026-01-02,Friday,6,06:00-07:00,Chat,Technical,11,388,2,0,91.43
2026-01-02,Friday,6,06:00-07:00,Chat,Sales,7,393,1,0,94.65
2026-01-02,Friday,6,06:00-07:00,Chat,General,2,429,1,0,90.54
2026-01-02,Friday,6,06:00-07:00,Email,Billing,2,644,1,0,90.05
2026-01-02,Friday,6,06:00-07:00,Email,Technical,7,679,1,0,94.68
2026-01-02,Friday,6,06:00-07:00,Email,Sales,4,508,1,0,92.64
2026-01-02,Friday,6,06:00-07:00,Email,General,3,588,1,0,99.9
2026-01-02,Friday,7,07:00-08:00,Voice,Billing,9,262,1,0,94.66
2026-01-02,Friday,7,07:00-08:00,Voice,Technical,7,287,1,0,92.6
2026-01-02,Friday,7,07:00-08:00,Voice,Sales,11,310,1,0,89.97
2026-01-02,Friday,7,07:00-08:00,Voice,General,4,301,2,0,94.46
2026-01-02,Friday,7,07:00-08:00,Chat,Billing,6,485,1,0,90.21
2026-01-02,Friday,7,07:00-08:00,Chat,Technical,7,514,1,0,87.49
2026-01-02,Friday,7,07:00-08:00,Chat,Sales,6,498,1,0,94.45
2026-01-02,Friday,7,07:00-08:00,Chat,General,5,446,1,0,88.33
2026-01-02,Friday,7,07:00-08:00,Email,Billing,7,627,1,0,89.86
2026-01-02,Friday,7,07:00-08:00,Email,Technical,2,686,1,0,90.93
2026-01-02,Friday,7,07:00-08:00,Email,Sales,4,709,1,0,91.29
2026-01-02,Friday,7,07:00-08:00,Email,General,3,616,1,0,88.96
2026-01-02,Friday,8,08:00-09:00,Voice,Billing,19,280,1,0,95.33
2026-01-02,Friday,8,08:00-09:00,Voice,Technical,13,358,1,0,88.69
2026-01-02,Friday,8,08:00-09:00,Voice,Sales,18,336,1,0,36.57
2026-01-02,Friday,8,08:00-09:00,Voice,General,14,295,2,0,90.03
2026-01-02,Friday,8,08:00-09:00,Chat,Billing,10,406,1,0,93.03
2026-01-02,Friday,8,08:00-09:00,Chat,Technical,8,447,1,0,89.23
2026-01-02,Friday,8,08:00-09:00,Chat,Sales,16,366,1,0,87.51
2026-01-02,Friday,8,08:00-09:00,Chat,General,7,420,1,0,91.19
2026-01-02,Friday,8,08:00-09:00,Email,Billing,4,671,2,0,87.28
2026-01-02,Friday,8,08:00-09:00,Email,Technical,13,655,2,0,91.23
2026-01-02,Friday,8,08:00-09:00,Email,Sales,9,548,1,0,92.95
2026-01-02,Friday,8,08:00-09:00,Email,General,4,611,2,0,96.14
2026-01-02,Friday,9,09:00-10:00,Voice,Billing,23,284,2,0,92.88
2026-01-02,Friday,9,09:00-10:00,Voice,Technical,38,292,2,0,49.88
2026-01-02,Friday,9,09:00-10:00,Voice,Sales,25,297,1,0,43.41
2026-01-02,Friday,9,09:00-10:00,Voice,General,18,344,2,0,93.42
2026-01-02,Friday,9,09:00-10:00,Chat,Billing,21,471,1,0,31.01
2026-01-02,Friday,9,09:00-10:00,Chat,Technical,23,489,3,0,91.37
2026-01-02,Friday,9,09:00-10:00,Chat,Sales,20,414,1,0,41.52
2026-01-02,Friday,9,09:00-10:00,Chat,General,13,482,1,0,43.46
2026-01-02,Friday,9,09:00-10:00,Email,Billing,9,601,1,0,91.96
2026-01-02,Friday,9,09:00-10:00,Email,Technical,21,558,2,0,60.55
2026-01-02,Friday,9,09:00-10:00,Email,Sales,14,583,1,0,43.95
2026-01-02,Friday,9,09:00-10:00,Email,General,5,620,3,0,95.73
2026-01-02,Friday,10,10:00-11:00,Voice,Billing,24,314,2,0,93.65
2026-01-02,Friday,10,10:00-11:00,Voice,Technical,59,292,5,0,85.34
2026-01-02,Friday,10,10:00-11:00,Voice,Sales,28,305,4,0,93.1
2026-01-02,Friday,10,10:00-11:00,Voice,General,22,290,2,0,93.82
2026-01-02,Friday,10,10:00-11:00,Chat,Billing,17,471,1,0,42.78
2026-01-02,Friday,10,10:00-11:00,Chat,Technical,24,408,3,0,94.76
2026-01-02,Friday,10,10:00-11:00,Chat,Sales,25,418,1,0,30.0
2026-01-02,Friday,10,10:00-11:00,Chat,General,14,436,1,0,37.18
2026-01-02,Friday,10,10:00-11:00,Email,Billing,12,504,1,0,49.35
2026-01-02,Friday,10,10:00-11:00,Email,Technical,21,623,1,0,30.0
2026-01-02,Friday,10,10:00-11:00,Email,Sales,20,539,3,0,89.22
2026-01-02,Friday,10,10:00-11:00,Email,General,8,615,1,0,89.71
2026-01-02,Friday,11,11:00-12:00,Voice,Billing,32,267,2,0,95.73
2026-01-02,Friday,11,11:00-12:00,Voice,Technical,50,303,4,0,71.15
2026-01-02,Friday,11,11:00-12:00,Voice,Sales,36,297,4,0,91.45
2026-01-02,Friday,11,11:00-12:00,Voice,General,19,279,1,0,94.82
2026-01-02,Friday,11,11:00-12:00,Chat,Billing,12,441,1,0,91.12
2026-01-02,Friday,11,11:00-12:00,Chat,Technical,30,510,3,0,40.65
2026-01-02,Friday,11,11:00-12:00,Chat,Sales,18,529,2,0,59.78
2026-01-02,Friday,11,11:00-12:00,Chat,General,17,493,2,0,96.54
2026-01-02,Friday,11,11:00-12:00,Email,Billing,14,645,3,0,88.57
2026-01-02,Friday,11,11:00-12:00,Email,Technical,23,603,3,0,62.64
2026-01-02,Friday,11,11:00-12:00,Email,Sales,21,647,4,0,97.59
2026-01-02,Friday,11,11:00-12:00,Email,General,7,666,1,0,91.53
2026-01-02,Friday,12,12:00-13:00,Voice,Billing,33,306,2,0,59.11
2026-01-02,Friday,12,12:00-13:00,Voice,Technical,58,287,5,0,88.7
2026-01-02,Friday,12,12:00-13:00,Voice,Sales,41,257,4,0,89.55
2026-01-02,Friday,12,12:00-13:00,Voice,General,28,281,1,0,43.09
2026-01-02,Friday,12,12:00-13:00,Chat,Billing,24,482,3,0,89.15
2026-01-02,Friday,12,12:00-13:00,Chat,Technical,35,514,4,0,66.46
2026-01-02,Friday,12,12:00-13:00,Chat,Sales,31,394,5,0,94.01
2026-01-02,Friday,12,12:00-13:00,Chat,General,21,436,2,0,53.96
2026-01-02,Friday,12,12:00-13:00,Email,Billing,12,622,2,0,91.71
2026-01-02,Friday,12,12:00-13:00,Email,Technical,16,569,4,0,90.21
2026-01-02,Friday,12,12:00-13:00,Email,Sales,20,527,3,0,96.0
2026-01-02,Friday,12,12:00-13:00,Email,General,12,637,2,0,92.99
2026-01-02,Friday,13,13:00-14:00,Voice,Billing,35,353,3,0,53.23
2026-01-02,Friday,13,13:00-14:00,Voice,Technical,56,283,4,0,66.8
2026-01-02,Friday,13,13:00-14:00,Voice,Sales,46,333,5,0,94.08
2026-01-02,Friday,13,13:00-14:00,Voice,General,14,347,2,0,95.51
2026-01-02,Friday,13,13:00-14:00,Chat,Billing,17,500,3,0,88.06
2026-01-02,Friday,13,13:00-14:00,Chat,Technical,29,489,2,0,41.87
2026-01-02,Friday,13,13:00-14:00,Chat,Sales,34,492,5,0,93.57
2026-01-02,Friday,13,13:00-14:00,Chat,General,19,509,2,0,68.64
2026-01-02,Friday,13,13:00-14:00,Email,Billing,13,500,2,0,92.45
2026-01-02,Friday,13,13:00-14:00,Email,Technical,24,645,4,0,63.25
2026-01-02,Friday,13,13:00-14:00,Email,Sales,20,619,4,0,93.29
2026-01-02,Friday,13,13:00-14:00,Email,General,15,579,1,0,44.98
2026-01-02,Friday,14,14:00-15:00,Voice,Billing,30,294,1,0,41.72
2026-01-02,Friday,14,14:00-15:00,Voice,Technical,64,309,5,0,65.78
2026-01-02,Friday,14,14:00-15:00,Voice,Sales,37,248,2,0,44.82
2026-01-02,Friday,14,14:00-15:00,Voice,General,28,286,1,0,36.19
2026-01-02,Friday,14,14:00-15:00,Chat,Billing,15,511,1,0,38.1
2026-01-02,Friday,14,14:00-15:00,Chat,Technical,31,464,2,0,39.25
2026-01-02,Friday,14,14:00-15:00,Chat,Sales,29,460,2,0,34.17
2026-01-02,Friday,14,14:00-15:00,Chat,General,17,450,1,0,39.88
2026-01-02,Friday,14,14:00-15:00,Email,Billing,12,528,1,0,42.71
2026-01-02,Friday,14,14:00-15:00,Email,Technical,23,698,4,0,68.03
2026-01-02,Friday,14,14:00-15:00,Email,Sales,18,528,2,0,61.85
2026-01-02,Friday,14,14:00-15:00,Email,General,12,595,3,0,96.88
2026-01-02,Friday,15,15:00-16:00,Voice,Billing,27,308,1,0,47.38
2026-01-02,Friday,15,15:00-16:00,Voice,Technical,35,264,2,0,49.15
2026-01-02,Friday,15,15:00-16:00,Voice,Sales,31,283,2,0,88.69
2026-01-02,Friday,15,15:00-16:00,Voice,General,18,306,1,0,91.31
2026-01-02,Friday,15,15:00-16:00,Chat,Billing,18,426,2,0,88.69
2026-01-02,Friday,15,15:00-16:00,Chat,Technical,24,480,2,0,48.9
2026-01-02,Friday,15,15:00-16:00,Chat,Sales,29,421,4,0,85.74
2026-01-02,Friday,15,15:00-16:00,Chat,General,7,423,1,0,90.0
2026-01-02,Friday,15,15:00-16:00,Email,Billing,11,563,2,0,83.76
2026-01-02,Friday,15,15:00-16:00,Email,Technical,22,570,3,0,61.91
2026-01-02,Friday,15,15:00-16:00,Email,Sales,13,646,2,0,93.52
2026-01-02,Friday,15,15:00-16:00,Email,General,5,835,1,0,90.73
2026-01-02,Friday,16,16:00-17:00,Voice,Billing,17,282,1,0,87.45
2026-01-02,Friday,16,16:00-17:00,Voice,Technical,28,322,2,0,59.62
2026-01-02,Friday,16,16:00-17:00,Voice,Sales,33,278,3,0,94.06
2026-01-02,Friday,16,16:00-17:00,Voice,General,23,355,2,0,95.89
2026-01-02,Friday,16,16:00-17:00,Chat,Billing,17,441,1,0,40.46
2026-01-02,Friday,16,16:00-17:00,Chat,Technical,32,461,5,0,94.96
2026-01-02,Friday,16,16:00-17:00,Chat,Sales,17,409,2,0,94.63
2026-01-02,Friday,16,16:00-17:00,Chat,General,9,516,1,0,90.82
2026-01-02,Friday,16,16:00-17:00,Email,Billing,7,619,1,0,92.26
2026-01-02,Friday,16,16:00-17:00,Email,Technical,11,420,2,0,94.33
2026-01-02,Friday,16,16:00-17:00,Email,Sales,15,543,3,0,94.8
2026-01-02,Friday,16,16:00-17:00,Email,General,7,585,2,0,91.22
2026-01-02,Friday,17,17:00-18:00,Voice,Billing,9,245,1,0,86.26
2026-01-02,Friday,17,17:00-18:00,Voice,Technical,25,297,2,0,92.32
2026-01-02,Friday,17,17:00-18:00,Voice,Sales,18,316,1,0,92.79
2026-01-02,Friday,17,17:00-18:00,Voice,General,10,338,1,0,92.28
2026-01-02,Friday,17,17:00-18:00,Chat,Billing,8,469,3,0,86.77
2026-01-02,Friday,17,17:00-18:00,Chat,Technical,23,476,2,0,55.59
2026-01-02,Friday,17,17:00-18:00,Chat,Sales,11,455,1,0,87.44
2026-01-02,Friday,17,17:00-18:00,Chat,General,10,439,1,0,83.5
2026-01-02,Friday,17,17:00-18:00,Email,Billing,8,620,2,0,91.92
2026-01-02,Friday,17,17:00-18:00,Email,Technical,8,569,1,0,92.47
2026-01-02,Friday,17,17:00-18:00,Email,Sales,9,582,1,0,97.2
2026-01-02,Friday,17,17:00-18:00,Email,General,3,548,1,0,91.0
2026-01-02,Friday,18,18:00-19:00,Voice,Billing,1,304,2,0,92.04
2026-01-02,Friday,18,18:00-19:00,Voice,Technical,8,252,1,0,96.9
2026-01-02,Friday,18,18:00-19:00,Voice,Sales,4,304,2,0,91.3
2026-01-02,Friday,18,18:00-19:00,Voice,General,2,334,1,0,95.66
2026-01-02,Friday,18,18:00-19:00,Chat,Billing,1,368,1,0,91.72
2026-01-02,Friday,18,18:00-19:00,Chat,Technical,5,468,1,0,94.57
2026-01-02,Friday,18,18:00-19:00,Chat,Sales,1,524,2,0,89.81
2026-01-02,Friday,18,18:00-19:00,Chat,General,1,466,1,0,93.72
2026-01-02,Friday,18,18:00-19:00,Email,Billing,0,465,2,0,91.02
2026-01-02,Friday,18,18:00-19:00,Email,Technical,3,579,1,0,91.33
2026-01-02,Friday,18,18:00-19:00,Email,Sales,0,662,2,0,90.55
2026-01-02,Friday,18,18:00-19:00,Email,General,0,563,1,0,90.48
2026-01-02,Friday,19,19:00-20:00,Voice,Billing,3,242,2,0,92.22
2026-01-02,Friday,19,19:00-20:00,Voice,Technical,9,287,1,0,96.48
2026-01-02,Friday,19,19:00-20:00,Voice,Sales,12,319,1,0,86.04
2026-01-02,Friday,19,19:00-20:00,Voice,General,4,281,1,0,90.88
2026-01-02,Friday,19,19:00-20:00,Chat,Billing,4,477,1,0,91.48
2026-01-02,Friday,19,19:00-20:00,Chat,Technical,5,442,2,0,89.42
2026-01-02,Friday,19,19:00-20:00,Chat,Sales,6,383,1,0,94.93
2026-01-02,Friday,19,19:00-20:00,Chat,General,4,473,2,0,88.57
2026-01-02,Friday,19,19:00-20:00,Email,Billing,1,636,2,0,95.16
2026-01-02,Friday,19,19:00-20:00,Email,Technical,5,613,2,0,92.63
2026-01-02,Friday,19,19:00-20:00,Email,Sales,6,542,1,0,89.68
2026-01-02,Friday,19,19:00-20:00,Email,General,1,649,1,0,93.35
2026-01-02,Friday,20,20:00-21:00,Voice,Billing,6,277,1,0,88.85
2026-01-02,Friday,20,20:00-21:00,Voice,Technical,4,322,2,0,92.98
2026-01-02,Friday,20,20:00-21:00,Voice,Sales,3,293,1,0,91.05
2026-01-02,Friday,20,20:00-21:00,Voice,General,1,299,1,0,91.18
2026-01-02,Friday,20,20:00-21:00,Chat,Billing,2,495,1,0,92.55
2026-01-02,Friday,20,20:00-21:00,Chat,Technical,3,492,1,0,95.18
2026-01-02,Friday,20,20:00-21:00,Chat,Sales,4,535,1,0,92.33
2026-01-02,Friday,20,20:00-21:00,Chat,General,3,456,1,0,88.59
2026-01-02,Friday,20,20:00-21:00,Email,Billing,2,545,2,0,94.0
2026-01-02,Friday,20,20:00-21:00,Email,Technical,1,716,1,0,93.94
2026-01-02,Friday,20,20:00-21:00,Email,Sales,0,692,1,0,90.87
2026-01-02,Friday,20,20:00-21:00,Email,General,0,616,1,0,96.07
2026-01-02,Friday,21,21:00-22:00,Voice,Billing,0,335,1,0,92.24
2026-01-02,Friday,21,21:00-22:00,Voice,Technical,5,316,1,0,91.36
2026-01-02,Friday,21,21:00-22:00,Voice,Sales,2,299,1,0,95.21
2026-01-02,Friday,21,21:00-22:00,Voice,General,4,302,2,0,89.16
2026-01-02,Friday,21,21:00-22:00,Chat,Billing,2,408,1,0,97.2
2026-01-02,Friday,21,21:00-22:00,Chat,Technical,6,481,3,0,88.96
2026-01-02,Friday,21,21:00-22:00,Chat,Sales,2,564,1,0,89.44
2026-01-02,Friday,21,21:00-22:00,Chat,General,0,453,1,0,89.29
2026-01-02,Friday,21,21:00-22:00,Email,Billing,1,666,1,0,91.99
2026-01-02,Friday,21,21:00-22:00,Email,Technical,2,564,1,0,92.72
2026-01-02,Friday,21,21:00-22:00,Email,Sales,3,568,3,0,93.8
2026-01-02,Friday,21,21:00-22:00,Email,General,1,544,1,0,91.53
2026-01-02,Friday,22,22:00-23:00,Voice,Billing,9,312,1,0,90.22
2026-01-02,Friday,22,22:00-23:00,Voice,Technical,9,295,1,0,89.06
2026-01-02,Friday,22,22:00-23:00,Voice,Sales,11,312,1,0,91.77
2026-01-02,Friday,22,22:00-23:00,Voice,General,4,264,1,0,90.92
2026-01-02,Friday,22,22:00-23:00,Chat,Billing,2,547,2,0,92.64
2026-01-02,Friday,22,22:00-23:00,Chat,Technical,7,496,1,0,91.77
2026-01-02,Friday,22,22:00-23:00,Chat,Sales,7,552,1,0,93.47
2026-01-02,Friday,22,22:00-23:00,Chat,General,2,475,1,0,89.56
2026-01-02,Friday,22,22:00-23:00,Email,Billing,0,626,1,0,94.05
2026-01-02,Friday,22,22:00-23:00,Email,Technical,4,607,1,0,94.53
2026-01-02,Friday,22,22:00-23:00,Email,Sales,3,607,1,0,91.3
2026-01-02,Friday,22,22:00-23:00,Email,General,1,648,1,0,95.63
2026-01-02,Friday,23,23:00-00:00,Voice,Billing,9,317,1,0,88.14
2026-01-02,Friday,23,23:00-00:00,Voice,Technical,6,308,1,0,91.37
2026-01-02,Friday,23,23:00-00:00,Voice,Sales,3,308,1,0,84.87
2026-01-02,Friday,23,23:00-00:00,Voice,General,3,289,1,0,89.8
2026-01-02,Friday,23,23:00-00:00,Chat,Billing,4,457,1,0,90.76
2026-01-02,Friday,23,23:00-00:00,Chat,Technical,4,455,1,0,92.36
2026-01-02,Friday,23,23:00-00:00,Chat,Sales,5,414,1,0,88.66
2026-01-02,Friday,23,23:00-00:00,Chat,General,2,529,1,0,90.45
2026-01-02,Friday,23,23:00-00:00,Email,Billing,0,606,1,0,89.25
2026-01-02,Friday,23,23:00-00:00,Email,Technical,2,668,1,0,90.39
2026-01-02,Friday,23,23:00-00:00,Email,Sales,4,546,1,0,93.51
2026-01-02,Friday,23,23:00-00:00,Email,General,1,579,1,0,86.89
2026-01-03,Saturday,0,00:00-01:00,Voice,Billing,4,336,1,0,93.02
2026-01-03,Saturday,0,00:00-01:00,Voice,Technical,4,308,1,0,84.52
2026-01-03,Saturday,0,00:00-01:00,Voice,Sales,4,341,1,0,84.12
2026-01-03,Saturday,0,00:00-01:00,Voice,General,3,284,3,0,87.93
2026-01-03,Saturday,0,00:00-01:00,Chat,Billing,3,504,1,0,87.14
2026-01-03,Saturday,0,00:00-01:00,Chat,Technical,6,469,1,0,87.3
2026-01-03,Saturday,0,00:00-01:00,Chat,Sales,3,367,1,0,93.92
2026-01-03,Saturday,0,00:00-01:00,Chat,General,1,455,1,0,89.73
2026-01-03,Saturday,0,00:00-01:00,Email,Billing,2,597,1,0,94.81
2026-01-03,Saturday,0,00:00-01:00,Email,Technical,6,611,1,0,90.09
2026-01-03,Saturday,0,00:00-01:00,Email,Sales,1,727,2,0,97.76
2026-01-03,Saturday,0,00:00-01:00,Email,General,0,526,1,0,92.28
2026-01-03,Saturday,1,01:00-02:00,Voice,Billing,2,340,2,0,91.68
2026-01-03,Saturday,1,01:00-02:00,Voice,Technical,6,329,1,0,91.32
2026-01-03,Saturday,1,01:00-02:00,Voice,Sales,1,361,1,0,94.35
2026-01-03,Saturday,1,01:00-02:00,Voice,General,1,276,1,0,90.75
2026-01-03,Saturday,1,01:00-02:00,Chat,Billing,3,481,1,0,89.04
2026-01-03,Saturday,1,01:00-02:00,Chat,Technical,3,437,1,0,92.14
2026-01-03,Saturday,1,01:00-02:00,Chat,Sales,3,380,1,0,93.79
2026-01-03,Saturday,1,01:00-02:00,Chat,General,1,421,1,0,92.8
2026-01-03,Saturday,1,01:00-02:00,Email,Billing,1,592,1,0,90.51
2026-01-03,Saturday,1,01:00-02:00,Email,Technical,1,589,1,0,88.66
2026-01-03,Saturday,1,01:00-02:00,Email,Sales,2,566,1,0,92.99
2026-01-03,Saturday,1,01:00-02:00,Email,General,1,608,3,0,92.03
2026-01-03,Saturday,2,02:00-03:00,Voice,Billing,1,311,1,0,95.58
2026-01-03,Saturday,2,02:00-03:00,Voice,Technical,6,262,1,0,95.45
2026-01-03,Saturday,2,02:00-03:00,Voice,Sales,3,293,2,0,90.95
2026-01-03,Saturday,2,02:00-03:00,Voice,General,1,331,1,0,92.63
2026-01-03,Saturday,2,02:00-03:00,Chat,Billing,3,467,1,0,90.22
2026-01-03,Saturday,2,02:00-03:00,Chat,Technical,6,464,1,0,91.33
2026-01-03,Saturday,2,02:00-03:00,Chat,Sales,0,453,1,0,87.84
2026-01-03,Saturday,2,02:00-03:00,Chat,General,0,485,1,0,92.92
2026-01-03,Saturday,2,02:00-03:00,Email,Billing,1,625,1,0,87.69
2026-01-03,Saturday,2,02:00-03:00,Email,Technical,1,521,2,0,91.53
2026-01-03,Saturday,2,02:00-03:00,Email,Sales,2,612,1,0,87.34
2026-01-03,Saturday,2,02:00-03:00,Email,General,0,704,1,0,93.75
2026-01-03,Saturday,3,03:00-04:00,Voice,Billing,3,302,2,0,94.69
2026-01-03,Saturday,3,03:00-04:00,Voice,Technical,5,249,1,0,90.77
2026-01-03,Saturday,3,03:00-04:00,Voice,Sales,0,278,1,0,92.97
2026-01-03,Saturday,3,03:00-04:00,Voice,General,1,305,1,0,92.54
2026-01-03,Saturday,3,03:00-04:00,Chat,Billing,3,506,1,0,89.92
2026-01-03,Saturday,3,03:00-04:00,Chat,Technical,4,361,1,0,96.51
2026-01-03,Saturday,3,03:00-04:00,Chat,Sales,6,406,2,0,93.99
2026-01-03,Saturday,3,03:00-04:00,Chat,General,2,425,1,0,89.63
2026-01-03,Saturday,3,03:00-04:00,Email,Billing,0,493,1,0,86.51
2026-01-03,Saturday,3,03:00-04:00,Email,Technical,4,526,1,0,88.82
2026-01-03,Saturday,3,03:00-04:00,Email,Sales,1,576,1,0,89.33
2026-01-03,Saturday,3,03:00-04:00,Email,General,0,619,1,0,95.91
2026-01-03,Saturday,4,04:00-05:00,Voice,Billing,1,293,1,0,96.71
2026-01-03,Saturday,4,04:00-05:00,Voice,Technical,4,302,1,0,88.95
2026-01-03,Saturday,4,04:00-05:00,Voice,Sales,1,263,1,0,89.32
2026-01-03,Saturday,4,04:00-05:00,Voice,General,0,315,2,0,92.05
2026-01-03,Saturday,4,04:00-05:00,Chat,Billing,2,411,1,0,88.21
2026-01-03,Saturday,4,04:00-05:00,Chat,Technical,0,369,1,0,93.24
2026-01-03,Saturday,4,04:00-05:00,Chat,Sales,0,432,1,0,90.8
2026-01-03,Saturday,4,04:00-05:00,Chat,General,1,462,1,0,95.52
2026-01-03,Saturday,4,04:00-05:00,Email,Billing,1,670,1,0,91.39
2026-01-03,Saturday,4,04:00-05:00,Email,Technical,0,568,1,0,95.96
2026-01-03,Saturday,4,04:00-05:00,Email,Sales,0,674,1,0,89.1
2026-01-03,Saturday,4,04:00-05:00,Email,General,0,581,1,0,88.93
2026-01-03,Saturday,5,05:00-06:00,Voice,Billing,4,342,1,0,91.02
2026-01-03,Saturday,5,05:00-06:00,Voice,Technical,3,324,1,0,90.27
2026-01-03,Saturday,5,05:00-06:00,Voice,Sales,2,286,1,0,91.98
2026-01-03,Saturday,5,05:00-06:00,Voice,General,1,293,1,0,96.96
2026-01-03,Saturday,5,05:00-06:00,Chat,Billing,3,400,1,0,89.78
2026-01-03,Saturday,5,05:00-06:00,Chat,Technical,4,503,1,0,86.99
2026-01-03,Saturday,5,05:00-06:00,Chat,Sales,3,463,1,0,90.27
2026-01-03,Saturday,5,05:00-06:00,Chat,General,2,319,1,0,93.75
2026-01-03,Saturday,5,05:00-06:00,Email,Billing,1,576,2,0,96.18
2026-01-03,Saturday,5,05:00-06:00,Email,Technical,3,642,2,0,89.17
2026-01-03,Saturday,5,05:00-06:00,Email,Sales,2,531,1,0,92.89
2026-01-03,Saturday,5,05:00-06:00,Email,General,0,697,2,0,89.47
2026-01-03,Saturday,6,06:00-07:00,Voice,Billing,4,328,1,0,97.57
2026-01-03,Saturday,6,06:00-07:00,Voice,Technical,2,306,1,0,88.44
2026-01-03,Saturday,6,06:00-07:00,Voice,Sales,4,326,1,0,92.18
2026-01-03,Saturday,6,06:00-07:00,Voice,General,2,311,2,0,90.35
2026-01-03,Saturday,6,06:00-07:00,Chat,Billing,2,431,1,0,93.61
2026-01-03,Saturday,6,06:00-07:00,Chat,Technical,1,469,1,0,89.5
2026-01-03,Saturday,6,06:00-07:00,Chat,Sales,2,478,1,0,93.23
2026-01-03,Saturday,6,06:00-07:00,Chat,General,2,489,1,0,94.31
2026-01-03,Saturday,6,06:00-07:00,Email,Billing,0,577,1,0,99.45
2026-01-03,Saturday,6,06:00-07:00,Email,Technical,1,675,2,0,87.51
2026-01-03,Saturday,6,06:00-07:00,Email,Sales,5,666,2,0,91.25
2026-01-03,Saturday,6,06:00-07:00,Email,General,1,750,1,0,92.27
2026-01-03,Saturday,7,07:00-08:00,Voice,Billing,1,357,1,0,86.93
2026-01-03,Saturday,7,07:00-08:00,Voice,Technical,7,285,1,0,91.04
2026-01-03,Saturday,7,07:00-08:00,Voice,Sales,2,296,2,0,99.17
2026-01-03,Saturday,7,07:00-08:00,Voice,General,2,311,1,0,93.9
2026-01-03,Saturday,7,07:00-08:00,Chat,Billing,1,405,1,0,91.76
2026-01-03,Saturday,7,07:00-08:00,Chat,Technical,3,423,3,0,87.73
2026-01-03,Saturday,7,07:00-08:00,Chat,Sales,3,414,1,0,96.8
2026-01-03,Saturday,7,07:00-08:00,Chat,General,1,486,1,0,83.48
2026-01-03,Saturday,7,07:00-08:00,Email,Billing,1,631,1,0,91.93
2026-01-03,Saturday,7,07:00-08:00,Email,Technical,3,558,1,0,90.75
2026-01-03,Saturday,7,07:00-08:00,Email,Sales,2,682,1,0,92.71
2026-01-03,Saturday,7,07:00-08:00,Email,General,2,567,2,0,93.35
2026-01-03,Saturday,8,08:00-09:00,Voice,Billing,9,264,2,0,93.72
2026-01-03,Saturday,8,08:00-09:00,Voice,Technical,11,278,1,0,92.34
2026-01-03,Saturday,8,08:00-09:00,Voice,Sales,8,289,1,0,91.82
2026-01-03,Saturday,8,08:00-09:00,Voice,General,7,284,1,0,93.25
2026-01-03,Saturday,8,08:00-09:00,Chat,Billing,7,479,1,0,91.52
2026-01-03,Saturday,8,08:00-09:00,Chat,Technical,12,421,2,0,89.67
2026-01-03,Saturday,8,08:00-09:00,Chat,Sales,5,439,1,0,90.64
2026-01-03,Saturday,8,08:00-09:00,Chat,General,1,403,1,0,92.62
2026-01-03,Saturday,8,08:00-09:00,Email,Billing,3,555,2,0,91.27
2026-01-03,Saturday,8,08:00-09:00,Email,Technical,3,600,1,0,93.01
