date,day_of_week,hour,interval,channel,skill_group,holiday,is_weekend,predicted_calls,lower_bound,upper_bound
2026-07-04,Saturday,6,06:00-07:00,Voice,Sales,0,1,3.41,0.0,9.78
2026-07-04,Saturday,6,06:00-07:00,Voice,General,0,1,1.84,0.0,8.21
2026-07-04,Saturday,6,06:00-07:00,Chat,Billing,0,1,1.38,0.0,7.75
2026-07-04,Saturday,6,06:00-07:00,Chat,Technical,0,1,2.36,0.0,8.73
2026-07-04,Saturday,6,06:00-07:00,Chat,Sales,0,1,1.6,0.0,7.97
2026-07-04,Saturday,6,06:00-07:00,Chat,General,0,1,1.41,0.0,7.78
2026-07-04,Saturday,6,06:00-07:00,Email,Billing,0,1,0.94,0.0,7.31
2026-07-04,Saturday,6,06:00-07:00,Email,Technical,0,1,1.38,0.0,7.75
2026-07-04,Saturday,6,06:00-07:00,Email,Sales,0,1,1.27,0.0,7.64
2026-07-04,Saturday,6,06:00-07:00,Email,General,0,1,0.78,0.0,7.15
2026-07-04,Saturday,7,07:00-08:00,Voice,Billing,0,1,1.89,0.0,8.26
2026-07-04,Saturday,7,07:00-08:00,Voice,Technical,0,1,3.1,0.0,9.47
2026-07-04,Saturday,7,07:00-08:00,Voice,Sales,0,1,2.78,0.0,9.15
2026-07-04,Saturday,7,07:00-08:00,Voice,General,0,1,1.23,0.0,7.6
2026-07-04,Saturday,7,07:00-08:00,Chat,Billing,0,1,1.95,0.0,8.32
2026-07-04,Saturday,7,07:00-08:00,Chat,Technical,0,1,2.3,0.0,8.67
2026-07-04,Saturday,7,07:00-08:00,Chat,Sales,0,1,2.31,0.0,8.68
2026-07-04,Saturday,7,07:00-08:00,Chat,General,0,1,0.95,0.0,7.32
2026-07-04,Saturday,7,07:00-08:00,Email,Billing,0,1,0.78,0.0,7.15
2026-07-04,Saturday,7,07:00-08:00,Email,Technical,0,1,1.52,0.0,7.89
2026-07-04,Saturday,7,07:00-08:00,Email,Sales,0,1,1.2,0.0,7.57
2026-07-04,Saturday,7,07:00-08:00,Email,General,0,1,0.6,0.0,6.97
2026-07-04,Saturday,8,08:00-09:00,Voice,Billing,0,1,7.02,0.65,13.39
2026-07-04,Saturday,8,08:00-09:00,Voice,Technical,0,1,11.64,5.27,18.01
2026-07-04,Saturday,8,08:00-09:00,Voice,Sales,0,1,9.31,2.94,15.68
2026-07-04,Saturday,8,08:00-09:00,Voice,General,0,1,5.92,0.0,12.29
2026-07-04,Saturday,8,08:00-09:00,Chat,Billing,0,1,5.1,0.0,11.47
2026-07-04,Saturday,8,08:00-09:00,Chat,Technical,0,1,8.76,2.39,15.13
2026-07-04,Saturday,8,08:00-09:00,Chat,Sales,0,1,6.61,0.24,12.98
2026-07-04,Saturday,8,08:00-09:00,Chat,General,0,1,3.4,0.0,9.77
2026-07-04,Saturday,8,08:00-09:00,Email,Billing,0,1,2.35,0.0,8.72
2026-07-04,Saturday,8,08:00-09:00,Email,Technical,0,1,6.02,0.0,12.39
2026-07-04,Saturday,8,08:00-09:00,Email,Sales,0,1,4.28,0.0,10.65
2026-07-04,Saturday,8,08:00-09:00,Email,General,0,1,1.81,0.0,8.18
2026-07-04,Saturday,9,09:00-10:00,Voice,Billing,0,1,10.57,4.2,16.94
2026-07-04,Saturday,9,09:00-10:00,Voice,Technical,0,1,17.63,11.26,24.0
2026-07-04,Saturday,9,09:00-10:00,Voice,Sales,0,1,14.2,7.83,20.57
2026-07-04,Saturday,9,09:00-10:00,Voice,General,0,1,8.03,1.66,14.4
2026-07-04,Saturday,9,09:00-10:00,Chat,Billing,0,1,6.12,0.0,12.49
2026-07-04,Saturday,9,09:00-10:00,Chat,Technical,0,1,11.69,5.32,18.06
2026-07-04,Saturday,9,09:00-10:00,Chat,Sales,0,1,10.42,4.05,16.79
2026-07-04,Saturday,9,09:00-10:00,Chat,General,0,1,4.79,0.0,11.16
2026-07-04,Saturday,9,09:00-10:00,Email,Billing,0,1,4.65,0.0,11.02
2026-07-04,Saturday,9,09:00-10:00,Email,Technical,0,1,6.94,0.57,13.31
2026-07-04,Saturday,9,09:00-10:00,Email,Sales,0,1,6.36,0.0,12.73
2026-07-04,Saturday,9,09:00-10:00,Email,General,0,1,3.28,0.0,9.65
2026-07-04,Saturday,10,10:00-11:00,Voice,Billing,0,1,12.59,6.22,18.96
2026-07-04,Saturday,10,10:00-11:00,Voice,Technical,0,1,21.37,15.0,27.74
2026-07-04,Saturday,10,10:00-11:00,Voice,Sales,0,1,18.49,12.12,24.86
2026-07-04,Saturday,10,10:00-11:00,Voice,General,0,1,9.59,3.22,15.96
2026-07-04,Saturday,10,10:00-11:00,Chat,Billing,0,1,8.11,1.74,14.48
2026-07-04,Saturday,10,10:00-11:00,Chat,Technical,0,1,14.11,7.74,20.48
2026-07-04,Saturday,10,10:00-11:00,Chat,Sales,0,1,12.0,5.63,18.37
2026-07-04,Saturday,10,10:00-11:00,Chat,General,0,1,6.31,0.0,12.68
2026-07-04,Saturday,10,10:00-11:00,Email,Billing,0,1,4.95,0.0,11.32
2026-07-04,Saturday,10,10:00-11:00,Email,Technical,0,1,9.3,2.93,15.67
2026-07-04,Saturday,10,10:00-11:00,Email,Sales,0,1,7.9,1.53,14.27
2026-07-04,Saturday,10,10:00-11:00,Email,General,0,1,4.31,0.0,10.68
2026-07-04,Saturday,11,11:00-12:00,Voice,Billing,0,1,15.05,8.68,21.42
2026-07-04,Saturday,11,11:00-12:00,Voice,Technical,0,1,24.57,18.2,30.94
2026-07-04,Saturday,11,11:00-12:00,Voice,Sales,0,1,21.42,15.05,27.79
2026-07-04,Saturday,11,11:00-12:00,Voice,General,0,1,12.02,5.65,18.39
2026-07-04,Saturday,11,11:00-12:00,Chat,Billing,0,1,8.92,2.55,15.29
2026-07-04,Saturday,11,11:00-12:00,Chat,Technical,0,1,17.15,10.78,23.52
2026-07-04,Saturday,11,11:00-12:00,Chat,Sales,0,1,14.62,8.25,20.99
2026-07-04,Saturday,11,11:00-12:00,Chat,General,0,1,8.05,1.68,14.42
2026-07-04,Saturday,11,11:00-12:00,Email,Billing,0,1,6.53,0.16,12.9
2026-07-04,Saturday,11,11:00-12:00,Email,Technical,0,1,10.46,4.09,16.83
2026-07-04,Saturday,11,11:00-12:00,Email,Sales,0,1,8.94,2.57,15.31
2026-07-04,Saturday,11,11:00-12:00,Email,General,0,1,4.48,0.0,10.85
2026-07-04,Saturday,12,12:00-13:00,Voice,Billing,0,1,16.41,10.04,22.78
2026-07-04,Saturday,12,12:00-13:00,Voice,Technical,0,1,27.35,20.98,33.72
2026-07-04,Saturday,12,12:00-13:00,Voice,Sales,0,1,21.56,15.19,27.93
2026-07-04,Saturday,12,12:00-13:00,Voice,General,0,1,12.24,5.87,18.61
2026-07-04,Saturday,12,12:00-13:00,Chat,Billing,0,1,10.75,4.38,17.12
2026-07-04,Saturday,12,12:00-13:00,Chat,Technical,0,1,18.28,11.91,24.65
2026-07-04,Saturday,12,12:00-13:00,Chat,Sales,0,1,15.49,9.12,21.86
2026-07-04,Saturday,12,12:00-13:00,Chat,General,0,1,8.49,2.12,14.86
2026-07-04,Saturday,12,12:00-13:00,Email,Billing,0,1,6.31,0.0,12.68
2026-07-04,Saturday,12,12:00-13:00,Email,Technical,0,1,10.88,4.51,17.25
2026-07-04,Saturday,12,12:00-13:00,Email,Sales,0,1,9.27,2.9,15.64
2026-07-04,Saturday,12,12:00-13:00,Email,General,0,1,5.14,0.0,11.51
2026-07-04,Saturday,13,13:00-14:00,Voice,Billing,0,1,17.14,10.77,23.51
2026-07-04,Saturday,13,13:00-14:00,Voice,Technical,0,1,27.14,20.77,33.51
2026-07-04,Saturday,13,13:00-14:00,Voice,Sales,0,1,22.73,16.36,29.1
2026-07-04,Saturday,13,13:00-14:00,Voice,General,0,1,13.51,7.14,19.88
2026-07-04,Saturday,13,13:00-14:00,Chat,Billing,0,1,10.68,4.31,17.05
2026-07-04,Saturday,13,13:00-14:00,Chat,Technical,0,1,18.35,11.98,24.72
2026-07-04,Saturday,13,13:00-14:00,Chat,Sales,0,1,15.37,9.0,21.74
2026-07-04,Saturday,13,13:00-14:00,Chat,General,0,1,8.4,2.03,14.77
2026-07-04,Saturday,13,13:00-14:00,Email,Billing,0,1,6.22,0.0,12.59
2026-07-04,Saturday,13,13:00-14:00,Email,Technical,0,1,11.25,4.88,17.62
2026-07-04,Saturday,13,13:00-14:00,Email,Sales,0,1,9.52,3.15,15.89
2026-07-04,Saturday,13,13:00-14:00,Email,General,0,1,4.97,0.0,11.34
2026-07-04,Saturday,14,14:00-15:00,Voice,Billing,0,1,15.85,9.48,22.22
2026-07-04,Saturday,14,14:00-15:00,Voice,Technical,0,1,26.36,19.99,32.73
2026-07-04,Saturday,14,14:00-15:00,Voice,Sales,0,1,21.48,15.11,27.85
2026-07-04,Saturday,14,14:00-15:00,Voice,General,0,1,11.69,5.32,18.06
2026-07-04,Saturday,14,14:00-15:00,Chat,Billing,0,1,9.94,3.57,16.31
2026-07-04,Saturday,14,14:00-15:00,Chat,Technical,0,1,15.96,9.59,22.33
2026-07-04,Saturday,14,14:00-15:00,Chat,Sales,0,1,15.06,8.69,21.43
2026-07-04,Saturday,14,14:00-15:00,Chat,General,0,1,7.53,1.16,13.9
2026-07-04,Saturday,14,14:00-15:00,Email,Billing,0,1,6.79,0.42,13.16
2026-07-04,Saturday,14,14:00-15:00,Email,Technical,0,1,9.63,3.26,16.0
2026-07-04,Saturday,14,14:00-15:00,Email,Sales,0,1,8.84,2.47,15.21
2026-07-04,Saturday,14,14:00-15:00,Email,General,0,1,4.53,0.0,10.9
2026-07-04,Saturday,15,15:00-16:00,Voice,Billing,0,1,12.88,6.51,19.25
2026-07-04,Saturday,15,15:00-16:00,Voice,Technical,0,1,22.05,15.68,28.42
2026-07-04,Saturday,15,15:00-16:00,Voice,Sales,0,1,19.29,12.92,25.66
2026-07-04,Saturday,15,15:00-16:00,Voice,General,0,1,10.13,3.76,16.5
2026-07-04,Saturday,15,15:00-16:00,Chat,Billing,0,1,9.07,2.7,15.44
2026-07-04,Saturday,15,15:00-16:00,Chat,Technical,0,1,15.52,9.15,21.89
2026-07-04,Saturday,15,15:00-16:00,Chat,Sales,0,1,12.41,6.04,18.78
2026-07-04,Saturday,15,15:00-16:00,Chat,General,0,1,6.97,0.6,13.34
2026-07-04,Saturday,15,15:00-16:00,Email,Billing,0,1,5.95,0.0,12.32
2026-07-04,Saturday,15,15:00-16:00,Email,Technical,0,1,8.34,1.97,14.71
2026-07-04,Saturday,15,15:00-16:00,Email,Sales,0,1,7.71,1.34,14.08
2026-07-04,Saturday,15,15:00-16:00,Email,General,0,1,3.79,0.0,10.16
2026-07-04,Saturday,16,16:00-17:00,Voice,Billing,0,1,9.91,3.54,16.28
2026-07-04,Saturday,16,16:00-17:00,Voice,Technical,0,1,18.04,11.67,24.41
2026-07-04,Saturday,16,16:00-17:00,Voice,Sales,0,1,14.08,7.71,20.45
2026-07-04,Saturday,16,16:00-17:00,Voice,General,0,1,7.43,1.06,13.8
2026-07-04,Saturday,16,16:00-17:00,Chat,Billing,0,1,6.11,0.0,12.48
2026-07-04,Saturday,16,16:00-17:00,Chat,Technical,0,1,9.89,3.52,16.26
2026-07-04,Saturday,16,16:00-17:00,Chat,Sales,0,1,9.69,3.32,16.06
2026-07-04,Saturday,16,16:00-17:00,Chat,General,0,1,5.2,0.0,11.57
2026-07-04,Saturday,16,16:00-17:00,Email,Billing,0,1,4.89,0.0,11.26
2026-07-04,Saturday,16,16:00-17:00,Email,Technical,0,1,7.39,1.02,13.76
2026-07-04,Saturday,16,16:00-17:00,Email,Sales,0,1,6.3,0.0,12.67
2026-07-04,Saturday,16,16:00-17:00,Email,General,0,1,2.3,0.0,8.67
2026-07-04,Saturday,17,17:00-18:00,Voice,Billing,0,1,7.19,0.82,13.56
2026-07-04,Saturday,17,17:00-18:00,Voice,Technical,0,1,10.88,4.51,17.25
2026-07-04,Saturday,17,17:00-18:00,Voice,Sales,0,1,9.38,3.01,15.75
2026-07-04,Saturday,17,17:00-18:00,Voice,General,0,1,5.39,0.0,11.76
2026-07-04,Saturday,17,17:00-18:00,Chat,Billing,0,1,5.16,0.0,11.53
2026-07-04,Saturday,17,17:00-18:00,Chat,Technical,0,1,7.58,1.21,13.95
2026-07-04,Saturday,17,17:00-18:00,Chat,Sales,0,1,7.24,0.87,13.61
2026-07-04,Saturday,17,17:00-18:00,Chat,General,0,1,3.99,0.0,10.36
2026-07-04,Saturday,17,17:00-18:00,Email,Billing,0,1,2.81,0.0,9.18
2026-07-04,Saturday,17,17:00-18:00,Email,Technical,0,1,5.06,0.0,11.43
2026-07-04,Saturday,17,17:00-18:00,Email,Sales,0,1,3.6,0.0,9.97
2026-07-04,Saturday,17,17:00-18:00,Email,General,0,1,1.91,0.0,8.28
2026-07-04,Saturday,18,18:00-19:00,Voice,Billing,0,1,2.3,0.0,8.67
2026-07-04,Saturday,18,18:00-19:00,Voice,Technical,0,1,3.21,0.0,9.58
2026-07-04,Saturday,18,18:00-19:00,Voice,Sales,0,1,3.1,0.0,9.47
2026-07-04,Saturday,18,18:00-19:00,Voice,General,0,1,1.78,0.0,8.15
2026-07-04,Saturday,18,18:00-19:00,Chat,Billing,0,1,1.77,0.0,8.14
2026-07-04,Saturday,18,18:00-19:00,Chat,Technical,0,1,2.42,0.0,8.79
2026-07-04,Saturday,18,18:00-19:00,Chat,Sales,0,1,2.26,0.0,8.63
2026-07-04,Saturday,18,18:00-19:00,Chat,General,0,1,1.15,0.0,7.52
2026-07-04,Saturday,18,18:00-19:00,Email,Billing,0,1,0.84,0.0,7.21
2026-07-04,Saturday,18,18:00-19:00,Email,Technical,0,1,1.69,0.0,8.06
2026-07-04,Saturday,18,18:00-19:00,Email,Sales,0,1,1.21,0.0,7.58
2026-07-04,Saturday,18,18:00-19:00,Email,General,0,1,0.72,0.0,7.09
2026-07-04,Saturday,19,19:00-20:00,Voice,Billing,0,1,2.22,0.0,8.59
2026-07-04,Saturday,19,19:00-20:00,Voice,Technical,0,1,3.96,0.0,10.33
2026-07-04,Saturday,19,19:00-20:00,Voice,Sales,0,1,3.3,0.0,9.67
2026-07-04,Saturday,19,19:00-20:00,Voice,General,0,1,1.5,0.0,7.87
2026-07-04,Saturday,19,19:00-20:00,Chat,Billing,0,1,1.77,0.0,8.14
2026-07-04,Saturday,19,19:00-20:00,Chat,Technical,0,1,2.59,0.0,8.96
2026-07-04,Saturday,19,19:00-20:00,Chat,Sales,0,1,2.64,0.0,9.01
2026-07-04,Saturday,19,19:00-20:00,Chat,General,0,1,0.99,0.0,7.36
2026-07-04,Saturday,19,19:00-20:00,Email,Billing,0,1,1.17,0.0,7.54
2026-07-04,Saturday,19,19:00-20:00,Email,Technical,0,1,1.79,0.0,8.16
2026-07-04,Saturday,19,19:00-20:00,Email,Sales,0,1,1.64,0.0,8.01
2026-07-04,Saturday,19,19:00-20:00,Email,General,0,1,0.92,0.0,7.29
2026-07-04,Saturday,20,20:00-21:00,Voice,Billing,0,1,2.67,0.0,9.04
2026-07-04,Saturday,20,20:00-21:00,Voice,Technical,0,1,4.21,0.0,10.58
2026-07-04,Saturday,20,20:00-21:00,Voice,Sales,0,1,3.73,0.0,10.1
2026-07-04,Saturday,20,20:00-21:00,Voice,General,0,1,1.33,0.0,7.7
2026-07-04,Saturday,20,20:00-21:00,Chat,Billing,0,1,1.67,0.0,8.04
2026-07-04,Saturday,20,20:00-21:00,Chat,Technical,0,1,2.76,0.0,9.13
2026-07-04,Saturday,20,20:00-21:00,Chat,Sales,0,1,2.09,0.0,8.46
2026-07-04,Saturday,20,20:00-21:00,Chat,General,0,1,1.19,0.0,7.56
2026-07-04,Saturday,20,20:00-21:00,Email,Billing,0,1,1.06,0.0,7.43
2026-07-04,Saturday,20,20:00-21:00,Email,Technical,0,1,2.24,0.0,8.61
2026-07-04,Saturday,20,20:00-21:00,Email,Sales,0,1,1.57,0.0,7.94
2026-07-04,Saturday,20,20:00-21:00,Email,General,0,1,0.98,0.0,7.35
2026-07-04,Saturday,21,21:00-22:00,Voice,Billing,0,1,3.06,0.0,9.43
2026-07-04,Saturday,21,21:00-22:00,Voice,Technical,0,1,3.6,0.0,9.97
2026-07-04,Saturday,21,21:00-22:00,Voice,Sales,0,1,3.96,0.0,10.33
2026-07-04,Saturday,21,21:00-22:00,Voice,General,0,1,2.6,0.0,8.97
2026-07-04,Saturday,21,21:00-22:00,Chat,Billing,0,1,2.17,0.0,8.54
2026-07-04,Saturday,21,21:00-22:00,Chat,Technical,0,1,3.06,0.0,9.43
2026-07-04,Saturday,21,21:00-22:00,Chat,Sales,0,1,2.09,0.0,8.46
2026-07-04,Saturday,21,21:00-22:00,Chat,General,0,1,1.1,0.0,7.47
2026-07-04,Saturday,21,21:00-22:00,Email,Billing,0,1,0.96,0.0,7.33
2026-07-04,Saturday,21,21:00-22:00,Email,Technical,0,1,1.41,0.0,7.78
2026-07-04,Saturday,21,21:00-22:00,Email,Sales,0,1,1.4,0.0,7.77
2026-07-04,Saturday,21,21:00-22:00,Email,General,0,1,0.69,0.0,7.06
2026-07-04,Saturday,22,22:00-23:00,Voice,Billing,0,1,2.57,0.0,8.94
2026-07-04,Saturday,22,22:00-23:00,Voice,Technical,0,1,3.95,0.0,10.32
2026-07-04,Saturday,22,22:00-23:00,Voice,Sales,0,1,3.07,0.0,9.44
2026-07-04,Saturday,22,22:00-23:00,Voice,General,0,1,2.22,0.0,8.59
2026-07-04,Saturday,22,22:00-23:00,Chat,Billing,0,1,1.39,0.0,7.76
2026-07-04,Saturday,22,22:00-23:00,Chat,Technical,0,1,3.01,0.0,9.38
2026-07-04,Saturday,22,22:00-23:00,Chat,Sales,0,1,2.21,0.0,8.58
2026-07-04,Saturday,22,22:00-23:00,Chat,General,0,1,0.89,0.0,7.26
2026-07-04,Saturday,22,22:00-23:00,Email,Billing,0,1,1.02,0.0,7.39
2026-07-04,Saturday,22,22:00-23:00,Email,Technical,0,1,2.09,0.0,8.46
2026-07-04,Saturday,22,22:00-23:00,Email,Sales,0,1,1.26,0.0,7.63
2026-07-04,Saturday,22,22:00-23:00,Email,General,0,1,0.56,0.0,6.93
2026-07-04,Saturday,23,23:00-00:00,Voice,Billing,0,1,2.39,0.0,8.76
2026-07-04,Saturday,23,23:00-00:00,Voice,Technical,0,1,4.68,0.0,11.05
2026-07-04,Saturday,23,23:00-00:00,Voice,Sales,0,1,3.09,0.0,9.46
2026-07-04,Saturday,23,23:00-00:00,Voice,General,0,1,2.05,0.0,8.42
2026-07-04,Saturday,23,23:00-00:00,Chat,Billing,0,1,1.39,0.0,7.76
2026-07-04,Saturday,23,23:00-00:00,Chat,Technical,0,1,2.71,0.0,9.08
2026-07-04,Saturday,23,23:00-00:00,Chat,Sales,0,1,2.12,0.0,8.49
2026-07-04,Saturday,23,23:00-00:00,Chat,General,0,1,1.29,0.0,7.66
2026-07-04,Saturday,23,23:00-00:00,Email,Billing,0,1,1.08,0.0,7.45
2026-07-04,Saturday,23,23:00-00:00,Email,Technical,0,1,1.7,0.0,8.07
2026-07-04,Saturday,23,23:00-00:00,Email,Sales,0,1,1.28,0.0,7.65
2026-07-04,Saturday,23,23:00-00:00,Email,General,0,1,0.83,0.0,7.2
2026-07-05,Sunday,0,00:00-01:00,Voice,Billing,0,1,2.21,0.0,8.58
2026-07-05,Sunday,0,00:00-01:00,Voice,Technical,0,1,3.6,0.0,9.97
2026-07-05,Sunday,0,00:00-01:00,Voice,Sales,0,1,2.53,0.0,8.9
2026-07-05,Sunday,0,00:00-01:00,Voice,General,0,1,1.77,0.0,8.14
2026-07-05,Sunday,0,00:00-01:00,Chat,Billing,0,1,1.72,0.0,8.09
2026-07-05,Sunday,0,00:00-01:00,Chat,Technical,0,1,2.35,0.0,8.72
2026-07-05,Sunday,0,00:00-01:00,Chat,Sales,0,1,2.7,0.0,9.07
2026-07-05,Sunday,0,00:00-01:00,Chat,General,0,1,1.39,0.0,7.76
2026-07-05,Sunday,0,00:00-01:00,Email,Billing,0,1,1.05,0.0,7.42
2026-07-05,Sunday,0,00:00-01:00,Email,Technical,0,1,1.65,0.0,8.02
2026-07-05,Sunday,0,00:00-01:00,Email,Sales,0,1,1.28,0.0,7.65
2026-07-05,Sunday,0,00:00-01:00,Email,General,0,1,0.93,0.0,7.3
2026-07-05,Sunday,1,01:00-02:00,Voice,Billing,0,1,1.75,0.0,8.12
2026-07-05,Sunday,1,01:00-02:00,Voice,Technical,0,1,2.93,0.0,9.3
2026-07-05,Sunday,1,01:00-02:00,Voice,Sales,0,1,2.69,0.0,9.06
2026-07-05,Sunday,1,01:00-02:00,Voice,General,0,1,1.49,0.0,7.86
2026-07-05,Sunday,1,01:00-02:00,Chat,Billing,0,1,1.19,0.0,7.56
2026-07-05,Sunday,1,01:00-02:00,Chat,Technical,0,1,2.73,0.0,9.1
2026-07-05,Sunday,1,01:00-02:00,Chat,Sales,0,1,2.03,0.0,8.4
2026-07-05,Sunday,1,01:00-02:00,Chat,General,0,1,0.98,0.0,7.35
2026-07-05,Sunday,1,01:00-02:00,Email,Billing,0,1,1.29,0.0,7.66
2026-07-05,Sunday,1,01:00-02:00,Email,Technical,0,1,1.42,0.0,7.79
2026-07-05,Sunday,1,01:00-02:00,Email,Sales,0,1,1.32,0.0,7.69
2026-07-05,Sunday,1,01:00-02:00,Email,General,0,1,0.49,0.0,6.86
2026-07-05,Sunday,2,02:00-03:00,Voice,Billing,0,1,2.18,0.0,8.55
2026-07-05,Sunday,2,02:00-03:00,Voice,Technical,0,1,3.54,0.0,9.91
2026-07-05,Sunday,2,02:00-03:00,Voice,Sales,0,1,2.28,0.0,8.65
2026-07-05,Sunday,2,02:00-03:00,Voice,General,0,1,1.6,0.0,7.97
2026-07-05,Sunday,2,02:00-03:00,Chat,Billing,0,1,1.99,0.0,8.36
2026-07-05,Sunday,2,02:00-03:00,Chat,Technical,0,1,2.43,0.0,8.8
2026-07-05,Sunday,2,02:00-03:00,Chat,Sales,0,1,1.83,0.0,8.2
2026-07-05,Sunday,2,02:00-03:00,Chat,General,0,1,1.27,0.0,7.64
2026-07-05,Sunday,2,02:00-03:00,Email,Billing,0,1,1.21,0.0,7.58
2026-07-05,Sunday,2,02:00-03:00,Email,Technical,0,1,1.59,0.0,7.96
2026-07-05,Sunday,2,02:00-03:00,Email,Sales,0,1,1.29,0.0,7.66
2026-07-05,Sunday,2,02:00-03:00,Email,General,0,1,0.63,0.0,7.0
2026-07-05,Sunday,3,03:00-04:00,Voice,Billing,0,1,2.2,0.0,8.57
2026-07-05,Sunday,3,03:00-04:00,Voice,Technical,0,1,4.96,0.0,11.33
2026-07-05,Sunday,3,03:00-04:00,Voice,Sales,0,1,3.59,0.0,9.96
2026-07-05,Sunday,3,03:00-04:00,Voice,General,0,1,2.51,0.0,8.88
2026-07-05,Sunday,3,03:00-04:00,Chat,Billing,0,1,1.88,0.0,8.25
2026-07-05,Sunday,3,03:00-04:00,Chat,Technical,0,1,3.23,0.0,9.6
2026-07-05,Sunday,3,03:00-04:00,Chat,Sales,0,1,2.65,0.0,9.02
2026-07-05,Sunday,3,03:00-04:00,Chat,General,0,1,1.56,0.0,7.93
2026-07-05,Sunday,3,03:00-04:00,Email,Billing,0,1,1.05,0.0,7.42
2026-07-05,Sunday,3,03:00-04:00,Email,Technical,0,1,1.41,0.0,7.78
2026-07-05,Sunday,3,03:00-04:00,Email,Sales,0,1,1.77,0.0,8.14
2026-07-05,Sunday,3,03:00-04:00,Email,General,0,1,0.81,0.0,7.18
2026-07-05,Sunday,4,04:00-05:00,Voice,Billing,0,1,2.8,0.0,9.17
2026-07-05,Sunday,4,04:00-05:00,Voice,Technical,0,1,3.47,0.0,9.84
2026-07-05,Sunday,4,04:00-05:00,Voice,Sales,0,1,3.54,0.0,9.91
2026-07-05,Sunday,4,04:00-05:00,Voice,General,0,1,1.78,0.0,8.15
2026-07-05,Sunday,4,04:00-05:00,Chat,Billing,0,1,1.39,0.0,7.76
2026-07-05,Sunday,4,04:00-05:00,Chat,Technical,0,1,2.69,0.0,9.06
2026-07-05,Sunday,4,04:00-05:00,Chat,Sales,0,1,2.42,0.0,8.79
2026-07-05,Sunday,4,04:00-05:00,Chat,General,0,1,0.88,0.0,7.25
2026-07-05,Sunday,4,04:00-05:00,Email,Billing,0,1,1.19,0.0,7.56
2026-07-05,Sunday,4,04:00-05:00,Email,Technical,0,1,1.41,0.0,7.78
2026-07-05,Sunday,4,04:00-05:00,Email,Sales,0,1,1.59,0.0,7.96
2026-07-05,Sunday,4,04:00-05:00,Email,General,0,1,1.14,0.0,7.51
2026-07-05,Sunday,5,05:00-06:00,Voice,Billing,0,1,2.36,0.0,8.73
2026-07-05,Sunday,5,05:00-06:00,Voice,Technical,0,1,4.32,0.0,10.69
2026-07-05,Sunday,5,05:00-06:00,Voice,Sales,0,1,2.55,0.0,8.92
2026-07-05,Sunday,5,05:00-06:00,Voice,General,0,1,1.73,0.0,8.1
2026-07-05,Sunday,5,05:00-06:00,Chat,Billing,0,1,1.56,0.0,7.93
2026-07-05,Sunday,5,05:00-06:00,Chat,Technical,0,1,2.28,0.0,8.65
2026-07-05,Sunday,5,05:00-06:00,Chat,Sales,0,1,1.64,0.0,8.01
2026-07-05,Sunday,5,05:00-06:00,Chat,General,0,1,0.92,0.0,7.29
2026-07-05,Sunday,5,05:00-06:00,Email,Billing,0,1,0.95,0.0,7.32
2026-07-05,Sunday,5,05:00-06:00,Email,Technical,0,1,1.74,0.0,8.11
2026-07-05,Sunday,5,05:00-06:00,Email,Sales,0,1,1.63,0.0,8.0
2026-07-05,Sunday,5,05:00-06:00,Email,General,0,1,0.93,0.0,7.3
2026-07-05,Sunday,6,06:00-07:00,Voice,Billing,0,1,2.98,0.0,9.35
2026-07-05,Sunday,6,06:00-07:00,Voice,Technical,0,1,3.8,0.0,10.17
2026-07-05,Sunday,6,06:00-07:00,Voice,Sales,0,1,3.89,0.0,10.26
2026-07-05,Sunday,6,06:00-07:00,Voice,General,0,1,1.51,0.0,7.88
2026-07-05,Sunday,6,06:00-07:00,Chat,Billing,0,1,1.18,0.0,7.55
2026-07-05,Sunday,6,06:00-07:00,Chat,Technical,0,1,2.5,0.0,8.87
2026-07-05,Sunday,6,06:00-07:00,Chat,Sales,0,1,2.38,0.0,8.75
2026-07-05,Sunday,6,06:00-07:00,Chat,General,0,1,1.24,0.0,7.61
2026-07-05,Sunday,6,06:00-07:00,Email,Billing,0,1,1.35,0.0,7.72
2026-07-05,Sunday,6,06:00-07:00,Email,Technical,0,1,1.75,0.0,8.12
2026-07-05,Sunday,6,06:00-07:00,Email,Sales,0,1,1.09,0.0,7.46
2026-07-05,Sunday,6,06:00-07:00,Email,General,0,1,0.87,0.0,7.24
2026-07-05,Sunday,7,07:00-08:00,Voice,Billing,0,1,2.89,0.0,9.26
2026-07-05,Sunday,7,07:00-08:00,Voice,Technical,0,1,3.58,0.0,9.95
2026-07-05,Sunday,7,07:00-08:00,Voice,Sales,0,1,3.34,0.0,9.71
2026-07-05,Sunday,7,07:00-08:00,Voice,General,0,1,1.7,0.0,8.07
2026-07-05,Sunday,7,07:00-08:00,Chat,Billing,0,1,1.63,0.0,8.0
2026-07-05,Sunday,7,07:00-08:00,Chat,Technical,0,1,2.62,0.0,8.99
2026-07-05,Sunday,7,07:00-08:00,Chat,Sales,0,1,2.03,0.0,8.4
2026-07-05,Sunday,7,07:00-08:00,Chat,General,0,1,0.99,0.0,7.36
2026-07-05,Sunday,7,07:00-08:00,Email,Billing,0,1,1.07,0.0,7.44
2026-07-05,Sunday,7,07:00-08:00,Email,Technical,0,1,1.9,0.0,8.27
